positionId,positionName,companyFullName,companyShortName,companySize,financeStage,industryField,companyLabelList,firstType,positionLables,industryLables,createTime,city,district,businessZones,salary,salaryMonth,workYear,jobNature,education,positionAdvantage
8280292,资深数据分析师,北京拉勾网络技术有限公司,拉勾网,500-2000人,D轮及以上,企业服务,"['五险一金', '弹性工作', '带薪年假', '免费两餐']",开发|测试|运维类,['数据分析'],[],2021/4/26 10:00,北京,海淀区,,15k-30k,14,3-5年,全职,本科,"发展空间大,弹性工作制,领导Nice"
8437217,数据分析实习生,北京字节跳动网络技术有限公司,字节跳动,2000人以上,D轮及以上,"内容资讯,短视频","['扁平管理', '弹性工作', '就近租房补贴', '六险一金']",开发|测试|运维类,['后端开发'],['后端开发'],2021/4/28 5:18,北京,海淀区,,3k-6k,0,在校/应届,实习,本科,"下午茶,健身瑜伽,免费三餐,弹性工作"
6559839,数据分析师,欧科互动网络科技（北京）有限公司,欧科云链集团,500-2000人,不需要融资,区块链,"['节日礼物', '年度旅游', '扁平管理', '领导好']",产品|需求|项目类,['数据分析'],[],2021/4/26 16:03,北京,海淀区,"['西北旺', '上地', '清河']",25k-45k,0,5-10年,全职,本科,大牛团队 发展前景 薪资客观
8168535,数据分析师,欧科互动网络科技（北京）有限公司,欧科云链集团,500-2000人,不需要融资,区块链,"['节日礼物', '年度旅游', '扁平管理', '领导好']",产品|需求|项目类,"['商业', 'SQL', '数据分析']",[],2021/4/26 16:03,北京,海淀区,"['西北旺', '上地', '清河']",15k-30k,14,1-3年,全职,本科,发展前景好，大牛团队
8438943,数据分析师,北京拉勾网络技术有限公司,拉勾网,500-2000人,D轮及以上,"工具类产品,在线教育","['五险一金', '弹性工作', '带薪年假', '免费两餐']",产品|需求|项目类,"['数据分析', 'hive', 'SQL']",[],2021/4/26 10:00,北京,海淀区,,15k-25k,0,1-3年,全职,本科,15薪
8419391,数据分析实习生,北京字节跳动网络技术有限公司,字节跳动,2000人以上,D轮及以上,"内容资讯,短视频","['扁平管理', '弹性工作', '就近租房补贴', '六险一金']",运营|编辑|客服类,['运营'],[],2021/4/28 4:58,北京,海淀区,,2k-4k,0,在校/应届,实习,本科,"下午茶,团队氛围好,扁平管理,用户过亿"
8379695,数据分析工程师,民生科技有限责任公司,民生科技,500-2000人,不需要融资,"金融业,科技金融","['弹性工作', '五险一金', '补充医疗', '现金福利']",开发|测试|运维类,['数据分析'],['数据分析'],2021/4/27 14:57,北京,东城区,['安定门'],20k-40k,0,3-5年,全职,本科,福利好
8413911,数据分析工程师,北京京邦达贸易有限公司,京东物流,2000人以上,A轮,物流｜运输,"['免费班车', '餐补', '安居计划', '福利产假']",开发|测试|运维类,"['数据敏感', '认真仔细']",[],2021/4/26 19:21,北京,大兴区,['亦庄'],18k-36k,14,在校/应届,全职,本科,餐补；带薪年假；住房补贴；补充医疗保险；
8566998,游戏数据分析师,杭州边锋网络技术有限公司,边锋,2000人以上,不需要融资,游戏,"['交通补助', '绩效奖金', '节日礼物', '定期体检']",产品|需求|项目类,"['游戏', '数据分析']","['游戏', '数据分析']",2021/4/27 10:39,北京,海淀区,"['北下关', '双榆树']",20k-30k,0,3-5年,全职,本科,国企待遇优厚
8516264,数据分析师,北京琥珀创想科技有限公司,琥珀创想,50-150人,不需要融资,工具类产品,"['绩效奖金', '提供工作餐', '定期团建', '交通补助']",产品|需求|项目类,"['数据分析', 'SQL', 'python']",[],2021/4/27 22:57,北京,朝阳区,,15k-25k,0,1-3年,全职,本科,午晚餐；六险一金；高效协作的团队；信息共享；
7783340,数据分析师,小叶子（北京）科技有限公司,小叶子The ONE,500-2000人,D轮及以上,在线教育,"['优秀团队', '技术大牛多', '五险一金', '弹性工作']",产品|需求|项目类,"['移动互联网', '用户增长', '数据分析', '在线教育产品']","['移动互联网', '用户增长', '数据分析', '在线教育产品']",2021/4/27 22:46,北京,朝阳区,"['望京', '来广营']",15k-20k,13,1-3年,全职,本科,"免费午晚餐,交通补助,五险一金,优秀团队"
8431867,数据分析师,小叶子（北京）科技有限公司,小叶子The ONE,500-2000人,D轮及以上,在线教育,"['优秀团队', '技术大牛多', '五险一金', '弹性工作']",开发|测试|运维类,"['在线教育', '数仓建模', '数据仓库', 'MySQL']","['在线教育', '数仓建模', '数据仓库', 'MySQL']",2021/4/27 22:46,北京,朝阳区,"['望京', '来广营']",15k-20k,13,3-5年,全职,本科,"免费午晚餐,交通补助,五险一金,优秀团队"
8530029,资深数据分析师,北京小米科技有限责任公司,小米集团,2000人以上,上市公司,"智能硬件,电商平台","['快速成长', '免费班车', '扁平管理', '技能培训']",开发|测试|运维类,"['内容社区', '数据挖掘', 'Python', 'MySQL', '数据分析']","['内容社区', '数据挖掘', 'Python', 'MySQL', '数据分析']",2021/4/27 22:43,北京,海淀区,,25k-40k,0,3-5年,全职,本科,福利待遇好，发展前景高
7942016,数据分析师,上海淇毓信息科技有限公司,360数科,500-2000人,上市公司,科技金融,"['年底双薪', '股票期权', '带薪年假', '定期体检']",产品|需求|项目类,['金融'],['金融'],2021/4/27 21:28,北京,朝阳区,,20k-30k,15,3-5年,全职,本科,周末双休、弹性工作、五险一金、绩效奖金
8565823,数据分析师,上海悦易网络信息技术有限公司,爱回收,2000人以上,D轮及以上,电商平台,"['节日礼物', '股票期权', '专项奖金', '带薪年假']",产品|需求|项目类,"['电商平台', '数据分析', '需求分析']","['电商平台', '数据分析', '需求分析']",2021/4/27 20:26,北京,大兴区,,20k-40k,0,5-10年,全职,本科,核心岗位
8496283,数据分析师,北京向上一心科技有限公司,老虎集团,500-2000人,上市公司,科技金融,"['绩效奖金', '年底双薪', '带薪年假', '定期体检']",开发|测试|运维类,"['科技金融', '数据分析']","['科技金融', '数据分析']",2021/4/27 19:26,北京,朝阳区,"['太阳宫', '西坝河', '三元桥']",15k-25k,14,1-3年,全职,不限,美股上市 六险一金 福利齐全 弹性工作
8355308,数据分析师,贝壳找房（北京）科技有限公司,贝壳,2000人以上,上市公司,居住服务,"['股票期权', '带薪年假', '绩效奖金', '扁平管理']",产品|需求|项目类,"['居住服务', '数据分析', '用户增长', '需求分析']","['居住服务', '数据分析', '用户增长', '需求分析']",2021/4/27 20:31,北京,海淀区,,25k-50k,16,不限,全职,不限,平台好，福利待遇好，发展空间大
8546501,数据分析师,北京每日优鲜电子商务有限公司,每日优鲜,2000人以上,D轮及以上,电商平台,"['六险一金', '股票期权', '快速晋升', '年度体检']",综合职能|高级管理,"['电商平台', '消费生活', '分析', '财务']","['电商平台', '消费生活', '分析', '财务']",2021/4/27 20:32,北京,朝阳区,,20k-35k,16,5-10年,全职,本科,热门行业赛道
8624041,数据分析师,柔持（北京）科技有限公司,鲸鱼外教培优,500-2000人,B轮,在线教育,"['绩效奖金', '带薪年假', '节日礼物', '弹性工作']",产品|需求|项目类,"['在线教育', '数据分析', 'SQL']","['在线教育', '数据分析', 'SQL']",2021/4/27 21:01,北京,朝阳区,"['大山子', '酒仙桥']",13k-25k,13,3-5年,全职,本科,扁平化管理、快速晋升通道、六险一金
8622943,高级数据分析师,掌阅科技股份有限公司,掌阅,500-2000人,上市公司,"内容社区,音频｜视频媒体","['专项奖金', '带薪年假', '年度旅游', '扁平管理']",开发|测试|运维类,['Hive'],[],2021/4/27 19:58,北京,朝阳区,"['四惠', '十里堡', '甘露园']",18k-35k,14,3-5年,全职,本科,独立负责 发展空间大 薪酬福利优厚
8064842,数据分析师,紫光教育科技有限公司,紫光教育,150-500人,上市公司,人工智能服务,"['绩效奖金', '带薪年假', '扁平管理', '岗位晋升']",产品|需求|项目类,"['教育', '数据分析']","['教育', '数据分析']",2021/4/27 19:30,北京,海淀区,['五道口'],15k-30k,14,1-3年,全职,本科,紫光股份内初创的教育板块，发展上升期公司
7407483,数据分析师,北京当当网信息技术有限公司,当当网,2000人以上,上市公司,电商平台,"['年底双薪', '节日礼物', '技能培训', '绩效奖金']",产品|需求|项目类,"['数据分析', '数据产品']",[],2021/4/27 19:09,北京,朝阳区,"['左家庄', '国展', '西坝河']",20k-40k,0,不限,全职,本科,知名电商 发展空间大 福利丰厚 弹性制
8340681,数据分析师,北京闪送科技有限公司,闪送,500-2000人,D轮及以上,物流平台,"['股票期权', '岗位晋升', '五险一金', '高速成长']",产品|需求|项目类,['渠道投放'],[],2021/4/27 18:52,北京,海淀区,,13k-20k,15,1-3年,全职,本科,互联网平台 发展前景
8584551,数据分析专家,北京小唱科技有限公司,唱吧-玩音乐，就上唱吧！,150-500人,D轮及以上,内容社区,"['节日礼物', '股票期权', '带薪年假', '员工海外游']",开发|测试|运维类,['数据分析'],['数据分析'],2021/4/27 19:20,北京,朝阳区,,20k-40k,15,3-5年,全职,本科,团队管理扁平化、双休、七险一金、租房补助
8162876,数据分析实习生,北京字节跳动网络技术有限公司,字节跳动,2000人以上,D轮及以上,"内容资讯,短视频","['扁平管理', '弹性工作', '就近租房补贴', '六险一金']",产品|需求|项目类,['数据分析'],['数据分析'],2021/4/28 5:06,北京,海淀区,,4k-8k,0,在校/应届,实习,本科,"弹性工作,免费三餐,租房补贴,下午茶"
8657230,数据分析实习生,北京字节跳动网络技术有限公司,字节跳动,2000人以上,D轮及以上,"内容资讯,短视频","['扁平管理', '弹性工作', '就近租房补贴', '六险一金']",产品|需求|项目类,['项目管理'],[],2021/4/28 5:24,北京,海淀区,,2k-4k,0,在校/应届,实习,本科,"下午茶,健身瑜伽,团队氛围好,用户过亿"
8580015,高级/资深渠道数据分析,北京拉勾网络技术有限公司,拉勾网,500-2000人,D轮及以上,"工具类产品,在线教育","['五险一金', '弹性工作', '带薪年假', '免费两餐']",市场|商务类,"['工具类产品', '渠道', '数据分析']","['工具类产品', '渠道', '数据分析']",2021/4/27 19:09,北京,海淀区,,15k-30k,0,5-10年,全职,本科,双休，发展空间大，为你职业发展负责的团队
7687526,数据分析营销课讲师,北京拉勾网络技术有限公司,拉勾网,500-2000人,D轮及以上,"工具类产品,在线教育","['五险一金', '弹性工作', '带薪年假', '免费两餐']",教育|培训,['有提成'],['有提成'],2021/4/27 10:32,北京,海淀区,,15k-30k,16,3-5年,全职,本科,领导Nice 高薪职业
8682757,数据分析,泰康保险集团股份有限公司,泰康保险集团,2000人以上,不需要融资,金融业,"['交通补助', '午餐补助', '带薪年假', '定期体检']",开发|测试|运维类,"['ETL', 'MySQL']",[],2021/4/27 19:40,北京,昌平区,,15k-25k,15,5-10年,全职,本科,公司关注员工健康，平台大，适合长期发展
8653941,数据分析师,北京莱熙科技有限公司,Riley Cillian莱熙科技,50-150人,不需要融资,社交媒体,"['绩效奖金', '年度旅游', '岗位晋升', '五险一金']",产品|需求|项目类,"['社交平台', '数据分析']","['社交平台', '数据分析']",2021/4/27 19:42,北京,朝阳区,,20k-35k,15,5-10年,全职,本科,海外业务 盈利
8634472,数据分析专家,北京莱熙科技有限公司,Riley Cillian莱熙科技,50-150人,不需要融资,社交媒体,"['绩效奖金', '年度旅游', '岗位晋升', '五险一金']",产品|需求|项目类,"['社交平台', '短视频']","['社交平台', '短视频']",2021/4/27 19:42,北京,朝阳区,,20k-40k,15,5-10年,全职,本科,海外业务 盈利
8668285,数据分析师,北京嘀嘀无限科技发展有限公司,滴滴,2000人以上,不需要融资,旅游｜出行,"['弹性工作', '节日礼物', '岗位晋升', '技能培训']",产品|需求|项目类,"['数据分析', 'SQL', '数据搜集', '搭建体系']",[],2021/4/27 19:31,北京,海淀区,"['西北旺', '上地', '马连洼']",25k-35k,0,5-10年,全职,本科,全额社保公积金，打车报销，年终奖，
8688155,数据分析师,北京明翰建筑设计有限公司,明翰,150-500人,不需要融资,电商平台,[],产品|需求|项目类,"['产品策划', '竞品分析', '数据分析']",[],2021/4/27 19:28,北京,朝阳区,,15k-25k,13,1-3年,全职,本科,团队氛围好
6800159,数据分析师,北京易观智库网络科技有限公司,易观,150-500人,B轮,数据服务｜咨询,"['专项奖金', '午餐补助', '技能培训', '扁平管理']",产品|需求|项目类,"['BI', '商业', '增长黑客', '数据运营']",[],2021/4/27 19:25,北京,朝阳区,,25k-50k,0,3-5年,全职,本科,六险一金/弹性工作/扁平管理
7288828,高级数据分析师,北京易观智库网络科技有限公司,易观,150-500人,B轮,数据服务｜咨询,"['专项奖金', '午餐补助', '技能培训', '扁平管理']",开发|测试|运维类,['数据分析'],[],2021/4/27 19:25,北京,朝阳区,,25k-50k,0,5-10年,全职,本科,六险一金/弹性工作/扁平管理
6558597,数据分析师,北京积沙成塔科技有限公司,小帮规划,500-2000人,B轮,科技金融,"['五险一金', '午餐补助', '交通补助', '带薪年假']",产品|需求|项目类,"['数据分析', '数据运营']",[],2021/4/27 19:07,北京,朝阳区,,25k-45k,14,3-5年,全职,本科,发展空间 福利待遇
8636421,数据分析师,赤子城网络技术（北京）有限公司,赤子城,150-500人,上市公司,"移动互联网,游戏","['七险一金', '工作居住证', '定期体检', '超长年假']",产品|需求|项目类,"['社交平台', '数据分析', '数据埋点', '业务分析']","['社交平台', '数据分析', '数据埋点', '业务分析']",2021/4/27 19:04,北京,朝阳区,"['亮马桥', '三元桥', '燕莎']",13k-25k,14,1-3年,全职,本科,五险一金 上市公司
8582827,数据分析师,北京中电博亚科技有限公司,中电博亚,50-150人,A轮,游戏,"['绩效奖金', '年底双薪', '五险一金', '通讯津贴']",开发|测试|运维类,"['游戏', '电商平台', 'MySQL', 'MongoDB', '数据分析', '数据运营']","['游戏', '电商平台', 'MySQL', 'MongoDB', '数据分析', '数据运营']",2021/4/27 18:53,北京,海淀区,,15k-25k,13,3-5年,全职,本科,带薪年假 扁平化管理 旅游团建 五险一金
5923855,数据分析师,北京思维造物信息科技股份有限公司,思维造物,150-500人,D轮及以上,工具类产品,"['扁平管理', '弹性工作', '六险一金', '定期体检']",产品|需求|项目类,"['工具类产品', '数据分析', '数据运营', '可视化']","['工具类产品', '数据分析', '数据运营', '可视化']",2021/4/27 18:41,北京,朝阳区,"['大望路', '红庙']",20k-35k,0,3-5年,全职,本科,六险一金 年度体检 企业医生 弹性工作
8675635,数据分析师,凯捷咨询（中国）有限公司北京分公司,capgemini,2000人以上,上市公司,"移动互联网,企业服务",[],产品|需求|项目类,"['数据分析', 'sql', 'sql server']",[],2021/4/27 18:53,北京,朝阳区,,8k-13k,13,1-3年,全职,本科,13薪，全额六险一金，带薪27天假，体检
8560152,高级数据分析师,北京花房科技有限公司,北京花房科技有限公司,500-2000人,D轮及以上,"移动互联网,社交","['年底双薪', '带薪年假', '岗位晋升', '年度旅游']",开发|测试|运维类,"['MCN｜直播平台', '社交平台', 'MySQL', '埋点', '数仓优化']","['MCN｜直播平台', '社交平台', 'MySQL', '埋点', '数仓优化']",2021/4/27 18:52,北京,海淀区,"['车公庄', '白石桥', '甘家口']",25k-40k,0,5-10年,全职,本科,大平台，稳定，五险一金，补充医疗
7004103,高级数据分析师,北京多来点信息技术有限公司,哗啦啦,500-2000人,B轮,软件服务｜咨询,"['技能培训', '岗位晋升', '领导好', '带薪年假']",开发|测试|运维类,['Python'],[],2021/4/27 18:01,北京,西城区,,25k-45k,0,3-5年,全职,本科,带薪年假 专业培训 五险 双休
8262889,数据分析专员,乐约电子科技（上海）有限公司北京分公司,乐约健康,150-500人,C轮,科技金融,"['带薪年假', '定期体检']",产品|需求|项目类,"['数据库', '数据运营', '数据分析']",[],2021/4/27 18:00,北京,东城区,,10k-12k,0,3-5年,全职,本科,朝阳行业，带薪假期
8652801,数据分析师,北京拉克沙网络科技有限公司,拉克沙LAKSA,50-150人,A轮,社交平台,"['带薪年假', '老板nice', '团队氛围轻松', '扁平化管理']",产品|需求|项目类,['数据分析'],[],2021/4/27 17:14,北京,朝阳区,['朝外'],10k-20k,14,1-3年,全职,本科,五险一金 晋升空间 加班补助
7514155,数据分析师,成都西山居世游科技有限公司北京分公司,金山世游,2000人以上,上市公司,游戏,"['年底双薪', '绩效奖金', '年度旅游', '美女多']",产品|需求|项目类,['游戏'],['游戏'],2021/4/27 18:11,北京,海淀区,,15k-22k,15,3-5年,全职,本科,发展空间大，团队实力强
8533833,数据分析师,北京乐途原动力科技发展有限公司,北京乐途原动力,50-150人,不需要融资,营销服务｜咨询,"['年底双薪', '带薪年假', '绩效奖金', '年度旅游']",产品|需求|项目类,"['用户增长', '广告投放', '逻辑思维']",[],2021/4/27 18:07,北京,朝阳区,['三里屯'],12k-24k,14,1-3年,全职,本科,扁平管理、六险一金、免费健身、年终奖
8678317,数据分析师,北京微淼财商科技有限公司,微淼财商,500-2000人,未融资,教育、数据服务,[],产品|需求|项目类,"['数据分析', '业务', '教育']",[],2021/4/27 18:08,北京,海淀区,,13k-25k,14,3-5年,全职,本科,90后 发展空间 配合默契
7885184,资深数据分析师,北京字节跳动网络技术有限公司,字节跳动,2000人以上,D轮及以上,"内容资讯,短视频","['扁平管理', '弹性工作', '就近租房补贴', '六险一金']",产品|需求|项目类,['数据分析'],['数据分析'],2021/4/28 4:58,北京,海淀区,,15k-30k,0,3-5年,全职,本科,"下午茶,健身瑜伽,六险一金,五险一金"
8194623,数据分析专家,北京字节跳动网络技术有限公司,字节跳动,2000人以上,D轮及以上,"内容资讯,短视频","['扁平管理', '弹性工作', '就近租房补贴', '六险一金']",运营|编辑|客服类,['运营'],[],2021/4/28 5:07,北京,海淀区,,15k-30k,0,3-5年,全职,本科,"下午茶,健身瑜伽,六险一金,股票期权"
8543428,数据分析教学老师（答疑）+培养,北京拉勾网络技术有限公司,拉勾网,500-2000人,D轮及以上,"工具类产品,在线教育","['五险一金', '弹性工作', '带薪年假', '免费两餐']",产品|需求|项目类,"['可视化', 'SQL', 'excel', '懂数据分析业务']",[],2021/4/27 10:32,北京,海淀区,,10k-15k,16,3-5年,全职,本科,7险1金，团建，领导nice，团队氛围好，稳定
8580389,数据分析专家,达疆网络科技（上海）有限公司,达达集团,2000人以上,上市公司,"新零售,电商平台","['弹性工作', '股票期权', '扁平管理', '技术氛围浓厚']",产品|需求|项目类,"['新零售', '电商平台', '商业', 'SQL', '数据运营', '数据分析']","['新零售', '电商平台', '商业', 'SQL', '数据运营', '数据分析']",2021/4/27 18:02,北京,大兴区,['亦庄'],20k-35k,0,3-5年,全职,本科,发展前景
8620972,数据分析师,地坪线（北京）科技有限公司,地坪线,150-500人,未融资,电商平台,[],产品|需求|项目类,['数据分析'],[],2021/4/27 17:55,北京,朝阳区,,15k-28k,14,1-3年,全职,本科,办公环境好，领导nice
8339550,数据分析专家,瓴创（北京）科技有限公司,高济医疗,150-500人,不需要融资,专业服务｜咨询,"['绩效奖金', '通讯津贴', '定期体检', '带薪年假']",产品|需求|项目类,"['电商平台', '数据服务｜咨询', '数据分析']","['电商平台', '数据服务｜咨询', '数据分析']",2021/4/27 17:51,北京,东城区,,35k-50k,14,5-10年,全职,本科,"bat大牛,平台好,领导好"
8536973,数据分析,北京云动九天科技有限公司,省钱快报,150-500人,C轮,电商平台,"['技能培训', '带薪年假', '绩效奖金', '股票期权']",开发|测试|运维类,"['消费生活', '电商平台']","['消费生活', '电商平台']",2021/4/27 17:49,北京,东城区,,20k-40k,0,3-5年,全职,本科,扁平管理、晋升空间大
7585478,数据分析师,一城一家网络科技有限公司,e城e家,2000人以上,不需要融资,生活服务,"['年底双薪', '绩效奖金', '带薪年假', '午餐补助']",产品|需求|项目类,['数据分析'],[],2021/4/27 17:43,北京,朝阳区,"['望京', '来广营']",15k-30k,14,3-5年,全职,本科,七险一金，架构扁平，发展迅速
8630613,数据分析师,探探科技（北京）有限公司,探探,150-500人,D轮及以上,社交平台,"['股票期权', '带薪年假', '岗位晋升', '扁平管理']",产品|需求|项目类,"['用户研究', '数据分析']",[],2021/4/27 18:16,北京,朝阳区,"['朝外', '建国门', '东大桥']",30k-60k,17,不限,全职,本科,包三餐、商业保险等福利
8240235,数据分析师,武汉初心科技有限公司,石墨文档,150-500人,B轮,工具类产品,"['世界级好产品', '最具挑战技术', '最酷办公室', '颜值爆表团队']",开发|测试|运维类,"['工具类产品', 'Python', 'MySQL', 'R', '数据建模']","['工具类产品', 'Python', 'MySQL', 'R', '数据建模']",2021/4/27 17:32,北京,朝阳区,,20k-40k,14,3-5年,全职,本科,大牛带队、硅谷风格、双休
8548433,数据分析师,北京易天新动网络科技有限公司,塔读小说,150-500人,不需要融资,"移动互联网,电商","['年底双薪', '六险一金', '午餐补助', '通讯津贴']",开发|测试|运维类,"['音频｜视频媒体', '数仓建模', '数据挖掘', 'Spark', '数据分析']","['音频｜视频媒体', '数仓建模', '数据挖掘', 'Spark', '数据分析']",2021/4/27 17:24,北京,西城区,"['德胜门', '积水潭']",20k-25k,14,1-3年,全职,本科,14薪、六险一金、餐补、通讯补、体检、假日福利
8451097,数据分析,迪原创新（北京）科技有限公司南京分公司,Dilato,150-500人,未融资,IT技术服务｜咨询,"['节日礼物', '带薪年假', '绩效奖金', '年度旅游']",开发|测试|运维类,[],[],2021/4/27 17:25,北京,海淀区,,6k-8k,0,1-3年,全职,大专,发展前景好，晋升空间大，福利待遇优
8164514,高级数据分析师,欧科互动网络科技（北京）有限公司,欧科云链集团,500-2000人,不需要融资,区块链,"['节日礼物', '年度旅游', '扁平管理', '领导好']",运营|编辑|客服类,"['会员体系', '用户增长', '用户留存', '数据分析']",[],2021/4/20 15:19,北京,海淀区,,20k-30k,0,3-5年,全职,本科,头部公司，六险一金，带薪年假，培训体系
8360787,数据分析专员,北京斗米优聘科技发展有限公司,斗米,500-2000人,B轮,工具类产品,"['股票期权', '扁平管理', '管理规范', '技能培训']",产品|需求|项目类,"['数据库', '数据分析', 'SQL']",[],2021/4/27 17:07,北京,海淀区,,10k-18k,0,1-3年,全职,本科,成长快，团队氛围好
8115253,数据分析师,北京字节跳动网络技术有限公司,字节跳动,2000人以上,D轮及以上,"内容资讯,短视频","['扁平管理', '弹性工作', '就近租房补贴', '六险一金']",产品|需求|项目类,['项目管理'],[],2021/4/28 5:04,北京,海淀区,,15k-30k,0,1-3年,全职,本科,"下午茶,五险一金,团队氛围好,大牛带队"
8414269,高级数据分析师,北京字节跳动网络技术有限公司,字节跳动,2000人以上,D轮及以上,"内容资讯,短视频","['扁平管理', '弹性工作', '就近租房补贴', '六险一金']",产品|需求|项目类,['IT支持'],[],2021/4/28 5:17,北京,海淀区,,20k-40k,0,不限,全职,本科,"健身瑜伽,六险一金,团队氛围好"
8364919,数据分析师,常相伴（武汉）科技有限公司,伴伴,500-2000人,不需要融资,社交平台,"['午餐补助', '弹性工作', '扁平管理', '带薪年假']",开发|测试|运维类,"['Hive', 'SQL']",[],2021/4/27 17:13,北京,朝阳区,,8k-15k,0,1-3年,全职,本科,薪资丰厚；弹性工作；五险一金；零食下午茶
7919700,数据分析师,欢欢喜喜（天津）文化投资有限公司,欢喜传媒,50-150人,上市公司,影视｜动漫,[],产品|需求|项目类,"['视频', '产品策划', '需求分析', '数据分析']","['视频', '产品策划', '需求分析', '数据分析']",2021/4/27 17:04,北京,朝阳区,"['三元桥', '燕莎', '亮马桥']",15k-20k,0,1-3年,全职,本科,互联网公司
8487859,数据分析,北京转转精神科技有限责任公司,转转,2000人以上,B轮,电商平台,"['带薪年假', '定期体检', '交通补助', '年底双薪']",运营|编辑|客服类,['电商平台'],['电商平台'],2021/4/27 17:05,北京,海淀区,"['西三旗', '清河']",15k-30k,15,3-5年,全职,本科,"独角兽,薪资福利好,平台大,发展前景好"
8702704,数据分析,北京传智播客教育科技有限公司,传智教育,500-2000人,上市公司,教育｜培训,"['技能培训', '绩效奖金', '年度旅游', '岗位晋升']",运营|编辑|客服类,[],[],2021/4/27 16:50,北京,昌平区,"['西三旗', '清河', '回龙观']",6k-9k,0,1年以下,全职,本科,上市公司 福利待遇好 领导nice
8084980,数据分析师,北京转转精神科技有限责任公司,转转,2000人以上,B轮,电商平台,"['带薪年假', '定期体检', '交通补助', '年底双薪']",产品|需求|项目类,"['电商', '数据分析']","['电商', '数据分析']",2021/4/27 16:46,北京,海淀区,"['西三旗', '清河']",15k-25k,0,1-3年,全职,本科,弹性工作、工作氛围好、六险一金、成长机会大
8533586,数据分析专员,上海微创软件股份有限公司,微创软件,2000人以上,不需要融资,IT技术服务｜咨询,"['绩效奖金', '带薪年假', '定期体检', '弹性工作']",产品|需求|项目类,"['BI', 'SQL']",[],2021/4/27 16:57,北京,海淀区,"['中关村', '万泉河', '双榆树']",10k-13k,0,1-3年,全职,本科,大厂经验
8364082,数据分析师,上海阅文信息技术有限公司,阅文集团,500-2000人,上市公司,内容社区,"['年底双薪', '五险一金', '带薪年假', '定期体检']",产品|需求|项目类,['内容社区'],['内容社区'],2021/4/27 16:29,北京,朝阳区,"['亚运村', '大屯', '奥运村']",25k-45k,14,5-10年,全职,本科,大平台、领导nice、福利好
8629981,数据分析师,北京音悦荚科技有限责任公司,音悦荚,50-150人,A轮,在线教育,"['年底双薪', '绩效奖金', '带薪年假', '全额五险一金']",产品|需求|项目类,"['互联网', '用户增长', '数据', '数据分析']","['互联网', '用户增长', '数据', '数据分析']",2021/4/27 16:32,北京,昌平区,,15k-25k,0,1-3年,全职,本科,"玩音乐,期权,弹性工作,晋升空间大"
8534578,高级数据分析师,北京达佳互联信息技术有限公司,快手,2000人以上,上市公司,短视频,"['股票期权', '弹性工作', '定期体检', '岗位晋升']",开发|测试|运维类,['短视频'],['短视频'],2021/4/27 16:26,北京,海淀区,,25k-45k,16,3-5年,全职,本科,岗位发展好，期权，包三餐。福利待遇好
8446378,数据分析实习生,欧科互动网络科技（北京）有限公司,欧科云链集团,500-2000人,不需要融资,区块链,"['节日礼物', '年度旅游', '扁平管理', '领导好']",运营|编辑|客服类,"['区块链', '运营']","['区块链', '运营']",2021/4/15 17:34,北京,海淀区,"['西北旺', '上地', '清河']",3k-5k,0,不限,全职,本科,发展前景好、氛围融洽、福利待遇好
8078587,数据分析师,数数信息科技（上海）有限公司,数数科技,50-150人,B轮,数据服务｜咨询,"['节日礼物', '股票期权', '带薪年假', '年终分红']",产品|需求|项目类,"['大数据', '数据分析']","['大数据', '数据分析']",2021/4/27 14:50,北京,朝阳区,,15k-30k,0,3-5年,全职,本科,行业情景好，公司发展快，团队氛围好
8174534,高级数据分析师,北京欢忻网络科技有限公司,欢忻网络,50-150人,B轮,游戏,"['股票期权', '年终分红', '带薪年假', '交通补助']",开发|测试|运维类,"['SQLServer', 'Python']",[],2021/4/27 16:11,北京,朝阳区,,25k-40k,14,5-10年,全职,本科,游戏出海
6639353,数据分析师,新浪网技术（中国）有限公司,新浪网,2000人以上,上市公司,"内容资讯,社交媒体","['免费班车', '岗位晋升', '五险一金', '定期体检']",产品|需求|项目类,['数据分析'],[],2021/4/27 16:06,北京,海淀区,"['西北旺', '上地', '马连洼']",13k-25k,0,3-5年,全职,本科,"环境好,健身房,图书馆"
8542898,数据分析师,北京健康在线网络技术有限公司,好医生集团,150-500人,不需要融资,"软件服务｜咨询,在线医疗","['带薪年假', '餐补每天30', '绩效奖金', '年终奖金']",产品|需求|项目类,"['数据可视化', '数据分析', 'Tableau', '数据标准', 'sql']","['数据可视化', '数据分析', 'Tableau', '数据标准', 'sql']",2021/4/27 16:00,北京,西城区,,10k-20k,0,不限,全职,本科,五险一金、带薪年假、节日福利卡、各种补助
8206219,数据分析专员,上海微创软件股份有限公司,微创软件,2000人以上,不需要融资,IT技术服务｜咨询,"['绩效奖金', '带薪年假', '定期体检', '弹性工作']",产品|需求|项目类,"['大数据', 'SQL', '数据分析', 'PowerBI']","['大数据', 'SQL', '数据分析', 'PowerBI']",2021/4/27 15:30,北京,海淀区,,10k-20k,0,不限,全职,本科,领导好，同事好，上升快，发展好，环境好
